rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1859,10857519,K02075.01,Kepler-1084 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.053341891,7.397e-06,-7.397e-06,134.51606,0.00311,-0.00311,0.966,0.011,-0.672,2.596,0.0661,-0.0661,65.5,3.2,-3.2,1.44,0.25,-0.25,1737.0,,,2154.14,1100.4,-817.97,23.2,1.0,q1_q17_dr25_tce,6084.0,136.0,-136.0,4.204,0.168,-0.112,1.358,0.239,-0.239,290.10196,48.251141,12.217
1860,9517393,K02076.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,56.7769831,0.0003333,-0.0003333,181.09789,0.00413,-0.00413,0.703,0.042,-0.505,6.864,0.152,-0.152,884.3,28.4,-28.4,3.21,0.8,-0.34,491.0,,,13.74,10.38,-4.03,33.6,2.0,q1_q17_dr25_tce,6063.0,181.0,-181.0,4.476,0.055,-0.165,1.012,0.252,-0.108,287.47763,46.141178,15.273
1861,9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.78429232,7.633e-05,-7.633e-05,137.88207,0.00338,-0.00338,0.658,0.008,-0.509,3.1136,0.0994,-0.0994,1009.5,48.3,-48.3,2.14,0.08,-0.1,433.0,,,8.3,1.4,-1.33,23.8,1.0,q1_q17_dr25_tce,4243.0,84.0,-84.0,4.637,0.027,-0.02,0.641,0.025,-0.03,295.25116,45.842972,15.561
1862,6021193,K02148.03,Kepler-363 b,CONFIRMED,CANDIDATE,0.749,0,0,0,0,3.61460279,2.833e-05,-2.833e-05,134.69521,0.00714,-0.00714,0.516,0.437,-0.297,3.227,0.226,-0.226,64.8,4.9,-4.9,1.14,0.19,-0.21,1347.0,,,776.7,357.5,-300.99,14.9,3.0,q1_q17_dr25_tce,5711.0,101.0,-113.0,4.221,0.149,-0.122,1.391,0.232,-0.258,283.19208,41.305389,13.353
1863,10617017,K02149.01,Kepler-1121 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,13.15140223,7.976e-05,-7.976e-05,144.16237,0.00478,-0.00478,0.872,0.051,-0.589,5.439,0.133,-0.133,97.8,4.4,-4.4,1.87,0.35,-0.39,1008.0,,,243.84,125.97,-102.57,25.5,1.0,q1_q17_dr25_tce,6154.0,111.0,-124.0,4.12,0.168,-0.126,1.636,0.308,-0.339,297.78659,47.88612,12.071
1864,3229150,K02150.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,18.5084526,0.0001311,-0.0001311,131.54555,0.0057,-0.0057,1.258,71.8,-2.217,6.596,0.249,-0.249,758.9,28.7,-28.7,29.33,8.82,-2.94,683.0,,,51.32,46.25,-14.91,30.1,1.0,q1_q17_dr25_tce,5942.0,176.0,-193.0,4.506,0.039,-0.208,0.938,0.282,-0.094,289.84286,38.309601,15.253
1865,7989422,K02151.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,7.47763833,2.891e-05,-2.891e-05,133.40976,0.0034,-0.0034,0.012,0.436,-0.012,2.5693,0.0803,-0.0803,110.0,4.7,-4.7,2.05,0.45,-0.66,1346.0,,,776.56,502.56,-455.02,26.2,1.0,q1_q17_dr25_tce,5957.0,164.0,-149.0,3.849,0.308,-0.132,1.953,0.421,-0.631,300.22519,43.758179,11.539
1866,9641481,K02152.01,Kepler-1122 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,42.1918331,0.0003561,-0.0003561,155.31211,0.00693,-0.00693,0.067,0.398,-0.067,7.083,0.19,-0.19,488.7,21.7,-21.7,2.35,0.32,-0.33,526.0,,,18.08,6.66,-5.37,25.7,1.0,q1_q17_dr25_tce,5520.0,74.0,-74.0,4.339,0.138,-0.103,1.08,0.15,-0.15,288.28052,46.3409,15.06
1867,8892157,K02224.01,Kepler-1149 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.73090026,1.5e-05,-1.5e-05,132.89428,0.00342,-0.00342,0.822,0.017,-0.567,2.9095,0.0933,-0.0933,191.2,9.2,-9.2,1.48,0.22,-0.07,1128.0,,,383.51,151.11,-57.19,24.0,1.0,q1_q17_dr25_tce,5709.0,77.0,-85.0,4.489,0.03,-0.12,0.95,0.142,-0.047,294.18927,45.151581,14.966
1868,8892157,K02224.02,,CANDIDATE,CANDIDATE,,0,0,0,0,86.130534,0.008076,-0.008076,200.9117,0.0224,-0.0224,0.072,0.4858,-0.0717,3.321,0.661,-0.661,285.2,74.0,-74.0,1.47,0.64,-0.11,391.0,,,5.55,7.16,-1.34,3.7,,,5830.0,155.0,-166.0,4.54,0.029,-0.309,0.876,0.382,-0.068,294.18927,45.151581,14.966
1869,11569782,K02225.01,Kepler-1150 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,2.787874175,9.773e-06,-9.773e-06,133.90417,0.00316,-0.00316,0.153,0.314,-0.153,2.0348,0.098,-0.098,197.4,10.7,-10.7,2.33,1.47,-1.33,1432.0,,,993.06,1970.38,-829.45,22.2,1.0,q1_q17_dr25_tce,4827.0,144.0,-129.0,3.942,0.631,-0.34,1.727,1.086,-0.987,296.72449,49.532711,14.435
1870,4833421,K00232.04,Kepler-122 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.9962369,0.0001515,-0.0001515,162.97984,0.00331,-0.00331,0.023,0.395,-0.023,6.7751,0.0935,-0.0935,403.7,11.0,-11.0,2.39,0.38,-0.38,618.0,,,34.55,15.66,-12.0,37.8,3.0,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
1871,11520459,K02226.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,8.46354384,2.198e-05,-2.198e-05,134.35341,0.0024,-0.0024,0.387,0.076,-0.386,1.4078,0.0639,-0.0639,792.2,37.2,-37.2,2.51,0.57,-0.29,805.0,,,99.37,72.47,-30.74,26.1,1.0,q1_q17_dr25_tce,5427.0,187.0,-168.0,4.495,0.066,-0.154,0.887,0.203,-0.102,297.52542,49.401451,15.338
1872,7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.23232894,3.566e-05,-3.566e-05,135.0922,0.00168,-0.00168,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,509.8,8.6,-8.6,2.79,0.45,-0.41,817.0,,,105.47,50.25,-35.25,64.1,1.0,q1_q17_dr25_tce,6086.0,133.0,-133.0,4.274,0.137,-0.112,1.216,0.199,-0.179,296.99863,42.78196,14.061
1873,3749978,K02308.01,Kepler-1183 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.5057217,0.0002837,-0.0002837,132.92075,0.00803,-0.00803,0.695,0.03,-0.506,6.324,0.227,-0.227,755.8,40.5,-40.5,2.55,0.75,-0.26,555.0,,,22.43,20.02,-6.28,20.8,1.0,q1_q17_dr25_tce,5712.0,169.0,-169.0,4.534,0.048,-0.192,0.87,0.259,-0.086,292.23242,38.89222,15.778
1874,10010440,K02309.01,Kepler-1184 b,CONFIRMED,CANDIDATE,0.971,0,0,0,0,53.5991459,0.0004142,-0.0004142,147.43015,0.00585,-0.00585,0.658,0.269,-0.449,6.811,0.176,-0.176,523.1,25.3,-25.3,2.49,0.78,-0.26,529.0,,,18.54,16.82,-5.49,23.1,1.0,q1_q17_dr25_tce,6319.0,169.0,-206.0,4.447,0.052,-0.208,1.032,0.32,-0.107,291.28207,46.965988,14.953
1875,11718144,K02310.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,16.4581861,5.977e-05,-5.977e-05,134.01969,0.00301,-0.00301,0.108,0.349,-0.108,1.9637,0.0872,-0.0872,435.8,23.4,-23.4,1.82,0.23,-0.09,644.0,,,40.61,13.74,-5.93,22.4,1.0,q1_q17_dr25_tce,5475.0,73.0,-82.0,4.521,0.028,-0.105,0.884,0.112,-0.042,294.52545,49.872471,14.64
1876,4247991,K02311.01,,CANDIDATE,CANDIDATE,,0,0,0,0,191.86419296,,,294.47036,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,287.24118,39.33276,12.57
1877,4247991,K02311.02,,CANDIDATE,CANDIDATE,,0,0,0,0,13.72549689,,,145.03352,,,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,287.24118,39.33276,12.57
1878,10026544,K02312.01,,CANDIDATE,CANDIDATE,,0,0,0,0,176.331289,0.007995,-0.007995,170.8589,0.0415,-0.0415,0.2455,0.244,-0.2455,13.89,1.7,-1.7,109.8,13.5,-13.5,2.38,0.43,-0.65,505.0,,,15.4,7.99,-7.92,8.4,,,6146.0,128.0,-127.0,3.8,0.209,-0.106,2.251,0.411,-0.615,297.28317,46.90453,12.982
1879,9473078,K02079.01,Kepler-1087 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,0.693842661,1.62e-06,-1.62e-06,132.18157,0.00208,-0.00208,0.195,0.269,-0.195,1.6197,0.064,-0.064,49.3,2.1,-2.1,0.83,0.17,-0.19,2161.0,,,5182.78,2864.21,-2295.8,28.9,1.0,q1_q17_dr25_tce,5457.0,81.0,-73.0,4.239,0.228,-0.152,1.196,0.251,-0.279,294.97882,46.00565,12.953
1880,10864531,K02080.01,Kepler-358 c,CONFIRMED,CANDIDATE,0.526,0,0,0,0,83.4887405,0.0005889,-0.0005889,188.53792,0.00481,-0.00481,0.42,0.04,-0.42,6.21,0.163,-0.163,955.4,40.5,-40.5,2.95,0.93,-0.31,411.0,,,6.76,6.4,-2.03,24.7,1.0,q1_q17_dr25_tce,5910.0,176.0,-193.0,4.505,0.052,-0.208,0.94,0.297,-0.099,293.23022,48.281368,15.375
1881,10864531,K02080.02,Kepler-358 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,34.0607677,0.0001372,-0.0001372,141.35928,0.00337,-0.00337,0.786,0.137,-0.574,2.471,0.101,-0.101,818.9,44.5,-44.5,2.96,0.94,-0.31,554.0,,,22.32,21.15,-6.68,20.5,2.0,q1_q17_dr25_tce,5910.0,176.0,-193.0,4.505,0.052,-0.208,0.94,0.297,-0.099,293.23022,48.281368,15.375
1882,2853780,K02081.01,,CANDIDATE,CANDIDATE,0.881,0,0,0,0,6.2141496,3.047e-05,-3.047e-05,132.25182,0.00412,-0.00412,0.403,0.023,-0.403,10.141,0.109,-0.109,183.4,3.9,-3.9,4.27,1.26,-2.95,1506.0,,,1216.48,1125.91,-1115.23,53.4,1.0,q1_q17_dr25_tce,5295.0,184.0,-184.0,3.617,0.84,-0.21,3.152,0.933,-2.176,291.72916,38.070019,13.439
1883,9472000,K02082.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,31.5888979,0.0001211,-0.0001211,155.61538,0.00306,-0.00306,0.194,0.251,-0.194,3.438,0.0986,-0.0986,360.6,15.6,-15.6,2.59,0.4,-0.49,682.0,,,51.02,21.79,-19.93,27.3,1.0,q1_q17_dr25_tce,5866.0,105.0,-117.0,4.175,0.182,-0.098,1.367,0.209,-0.256,294.56693,46.075802,14.143
1884,10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,0.859,0,0,0,0,59.9809868,0.0004696,-0.0004696,176.14903,0.00535,-0.00535,0.918,0.036,-0.625,7.588,0.169,-0.169,282.4,11.7,-11.7,2.81,0.51,-0.52,568.0,,,24.58,12.61,-9.54,25.2,1.0,q1_q17_dr25_tce,6103.0,122.0,-134.0,4.202,0.149,-0.122,1.383,0.252,-0.252,281.56995,47.398689,13.66
1885,10253547,K02153.02,Kepler-364 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,25.7457957,0.0003212,-0.0003212,135.94806,0.00863,-0.00863,0.661,0.26,-0.433,7.073,0.205,-0.205,140.3,7.9,-7.9,1.73,0.31,-0.32,753.0,,,75.97,38.96,-29.48,19.3,2.0,q1_q17_dr25_tce,6103.0,122.0,-134.0,4.202,0.149,-0.122,1.383,0.252,-0.252,281.56995,47.398689,13.66
1886,12505076,K02154.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,11.92979348,6.659e-05,-6.659e-05,136.66919,0.00464,-0.00464,0.003,0.412,-0.003,6.152,0.122,-0.122,709.3,28.1,-28.1,2.43,0.68,-0.24,770.0,,,83.04,67.79,-24.19,27.8,1.0,q1_q17_dr25_tce,5831.0,157.0,-192.0,4.517,0.048,-0.204,0.921,0.256,-0.092,288.30869,51.478291,15.844
1887,6185476,K00227.01,,CANDIDATE,CANDIDATE,,0,0,0,0,17.65737838,1.528e-05,-1.528e-05,136.585509,0.000702,-0.000702,0.8277,0.0186,-0.3729,3.509,0.101,-0.101,2155.7,23.1,-23.1,2.45,0.27,-0.26,350.0,,,3.55,1.03,-0.89,117.2,1.0,q1_q17_dr24_tce,3745.0,51.0,-59.0,4.784,0.07,-0.07,0.47,0.05,-0.05,284.35202,41.519199,14.267
1888,12116380,K02155.01,Kepler-1123 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.3394569,1.07e-05,-1.07e-05,132.80309,0.00202,-0.00202,0.821,0.036,-0.564,2.3652,0.0607,-0.0607,337.4,12.3,-12.3,2.11,0.29,-0.29,1061.0,,,300.07,111.52,-89.65,31.6,1.0,q1_q17_dr25_tce,5330.0,79.0,-79.0,4.366,0.132,-0.108,1.013,0.139,-0.139,294.51767,50.670399,14.822
1889,2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.852348262,2.926e-06,-2.926e-06,132.044534,0.000831,-0.000831,0.295,0.141,-0.295,0.7051,0.0395,-0.0395,1402.9,59.1,-59.1,1.66,0.18,-0.2,621.0,,,34.95,11.51,-10.16,33.3,1.0,q1_q17_dr25_tce,3731.0,74.0,-81.0,4.83,0.055,-0.055,0.433,0.047,-0.052,286.59427,37.891258,15.959
1890,10600955,K02227.01,Kepler-1151 b,CONFIRMED,CANDIDATE,0.485,0,0,0,0,65.6480892,0.0005494,-0.0005494,173.30166,0.00665,-0.00665,0.949,0.011,-0.678,5.746,0.231,-0.231,588.7,30.9,-30.9,3.93,0.57,-0.69,485.0,,,13.04,4.95,-4.7,22.0,1.0,q1_q17_dr25_tce,5565.0,75.0,-83.0,4.251,0.149,-0.108,1.246,0.179,-0.219,292.2478,47.878448,14.872
1891,10801100,K02228.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,102.653705,0.002773,-0.002773,222.9895,0.0176,-0.0176,1.184,0.24,-0.259,53.5887,0.0,0.0,687.3,15.6,-15.6,39.16,11.18,-11.19,562.0,,,23.66,20.05,-13.35,82.1,1.0,q1_q17_dr25_tce,6711.0,189.0,-260.0,4.097,0.22,-0.18,1.698,0.485,-0.485,293.41794,48.198849,12.678
1892,4473226,K02229.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,14.83340944,8.043e-05,-8.043e-05,135.44213,0.0049,-0.0049,0.399,0.086,-0.399,3.927,0.179,-0.179,783.0,47.6,-47.6,2.54,0.31,-0.18,694.0,,,54.74,17.87,-10.23,19.1,1.0,q1_q17_dr25_tce,5570.0,74.0,-83.0,4.471,0.064,-0.096,0.904,0.11,-0.064,293.98358,39.57288,15.707
1893,8914779,K02230.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.987338654,4.243e-06,-4.243e-06,131.88155,0.00349,-0.00349,0.002,0.443,-0.002,2.591,0.103,-0.103,26.5,1.2,-1.2,0.98,0.21,-0.31,2669.0,,,11973.87,7643.01,-6995.87,25.0,1.0,q1_q17_dr25_tce,6258.0,173.0,-173.0,3.939,0.292,-0.117,1.896,0.402,-0.603,300.77875,45.110222,11.511
1894,2854181,K02232.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,101.1323475,0.0005876,-0.0005876,210.18316,0.00443,-0.00443,0.057,0.396,-0.057,4.366,0.136,-0.136,1502.9,61.9,-61.9,3.87,0.5,-0.41,380.0,,,4.91,1.73,-1.19,25.7,1.0,q1_q17_dr25_tce,5492.0,82.0,-74.0,4.389,0.105,-0.095,1.016,0.131,-0.108,291.81302,38.088181,15.331
1895,8963721,K02233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.811460943,3.797e-06,-3.797e-06,132.93207,0.00218,-0.00218,0.971,0.004,-0.004,5.065,0.115,-0.115,428.5,9.4,-9.4,2.83,0.82,-0.51,1508.0,,,1224.37,1038.17,-481.1,83.9,1.0,q1_q17_dr25_tce,5700.0,152.0,-152.0,4.382,0.149,-0.182,1.008,0.292,-0.179,295.47537,45.239979,14.674
1896,10132832,K02313.01,Kepler-1186 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.07673148,6.456e-05,-6.456e-05,143.39091,0.00337,-0.00337,0.108,0.346,-0.108,2.205,0.106,-0.106,488.0,29.6,-29.6,2.14,0.66,-0.22,724.0,,,64.75,59.79,-19.14,19.3,1.0,q1_q17_dr25_tce,5957.0,177.0,-195.0,4.498,0.052,-0.221,0.971,0.299,-0.1,288.47964,47.101768,15.306
1897,3219995,K02314.01,Kepler-1187 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.87058705,6.734e-05,-6.734e-05,143.95639,0.0029,-0.0029,0.878,0.026,-0.64,3.4701,0.0799,-0.0799,588.0,23.6,-23.6,2.67,0.85,-0.28,701.0,,,56.97,54.48,-17.16,28.5,1.0,q1_q17_dr25_tce,6103.0,181.0,-200.0,4.496,0.04,-0.229,0.949,0.303,-0.101,286.892,38.31855,14.562
1898,6062929,K02315.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,22.1334224,0.0001092,-0.0001092,152.18405,0.00415,-0.00415,0.025,0.422,-0.025,2.049,0.126,-0.126,654.6,48.0,-48.0,1.76,0.24,-0.13,507.0,,,15.65,7.08,-3.61,16.3,1.0,q1_q17_dr25_tce,5165.0,153.0,-138.0,4.633,0.033,-0.082,0.702,0.096,-0.052,297.28549,41.305592,15.571
1899,7504778,K02316.01,Kepler-1188 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.1369408,0.0001314,-0.0001314,141.01497,0.00684,-0.00684,0.03,0.409,-0.03,6.416,0.157,-0.157,362.1,16.2,-16.2,2.05,0.69,-0.24,775.0,,,85.15,83.45,-27.76,25.4,1.0,q1_q17_dr25_tce,6218.0,172.0,-216.0,4.421,0.058,-0.217,1.077,0.358,-0.128,283.10385,43.148041,15.004
1900,7219825,K00238.02,Kepler-123 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,26.6951944,0.0002607,-0.0002607,143.9999,0.00806,-0.00806,0.136,0.311,-0.136,4.576,0.207,-0.207,132.6,10.6,-10.6,1.4,0.23,-0.2,706.0,,,58.81,28.02,-19.66,13.4,3.0,q1_q17_dr25_tce,6086.0,133.0,-133.0,4.274,0.137,-0.112,1.216,0.199,-0.179,296.99863,42.78196,14.061
1901,7097965,K02083.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.72085047,2.08e-05,-2.08e-05,136.563,0.00211,-0.00211,0.963,0.029,-0.717,1.8264,0.0696,-0.0696,267.0,12.7,-12.7,2.53,0.4,-0.4,1021.0,,,257.14,112.96,-90.31,25.0,1.0,q1_q17_dr25_tce,5887.0,105.0,-129.0,4.29,0.138,-0.113,1.177,0.186,-0.186,284.49033,42.648289,13.516
1902,4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.312508525,5.263e-06,-5.263e-06,132.654418,0.000694,-0.000694,0.029,0.374,-0.029,2.7455,0.0265,-0.0265,1286.0,12.9,-12.9,2.0,0.26,-0.33,575.0,,,25.94,24.5,-13.02,112.5,1.0,q1_q17_dr25_tce,4090.0,447.0,-335.0,4.696,0.084,-0.056,0.571,0.076,-0.093,287.89163,39.33913,14.735
1903,3967326,K02084.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.19577385,1.568e-05,-1.568e-05,135.17605,0.00324,-0.00324,0.521,0.017,-0.468,2.1557,0.0918,-0.0918,874.2,45.0,-45.0,3.02,0.98,-0.53,1047.0,,,283.78,289.09,-116.74,23.3,1.0,q1_q17_dr25_tce,5229.0,183.0,-183.0,4.378,0.16,-0.24,1.005,0.328,-0.177,294.84003,39.085991,15.168
1904,6768394,K02086.01,Kepler-60 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,7.1329472,3.635e-05,-3.635e-05,135.99259,0.00468,-0.00468,0.612,0.309,-0.403,4.368,0.129,-0.129,145.0,5.9,-5.9,1.64,0.26,-0.32,1102.0,,,349.21,155.19,-140.9,27.2,2.0,q1_q17_dr25_tce,5862.0,105.0,-117.0,4.194,0.182,-0.098,1.307,0.209,-0.256,288.96124,42.265011,13.959
1905,6768394,K02086.02,Kepler-60 c,CONFIRMED,CANDIDATE,0.972,0,0,0,0,8.91901228,5.078e-05,-5.078e-05,140.0777,0.00406,-0.00406,0.619,0.288,-0.404,4.141,0.12,-0.12,180.6,6.7,-6.7,1.84,0.29,-0.36,1023.0,,,258.92,115.07,-104.47,29.6,1.0,q1_q17_dr25_tce,5862.0,105.0,-117.0,4.194,0.182,-0.098,1.307,0.209,-0.256,288.96124,42.265011,13.959
1906,5211199,K02158.01,,CANDIDATE,CANDIDATE,0.944,0,0,0,0,4.5620407,1.624e-05,-1.624e-05,132.64295,0.00308,-0.00308,0.925,0.002,-0.648,2.8521,0.079,-0.079,81.6,4.0,-4.0,2.82,0.53,-0.98,1533.0,,,1306.97,653.71,-780.17,22.8,1.0,q1_q17_dr25_tce,5343.0,85.0,-74.0,3.764,0.238,-0.102,2.506,0.468,-0.87,297.65143,40.352551,13.052
1907,8804455,K02159.01,,CANDIDATE,CANDIDATE,0.898,0,0,0,0,7.5966998,3.322e-05,-3.322e-05,131.95296,0.00376,-0.00376,0.725,0.22,-0.51,3.667,0.102,-0.102,127.5,5.7,-5.7,1.32,0.2,-0.17,964.0,,,204.34,85.61,-63.2,24.5,2.0,q1_q17_dr25_tce,5716.0,103.0,-114.0,4.343,0.115,-0.115,1.091,0.163,-0.147,285.13831,45.004539,13.482
1908,8804455,K02159.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.392630668,6.41e-06,-6.41e-06,133.7861,0.00237,-0.00237,0.909,0.026,-0.631,1.3705,0.066,-0.066,101.5,5.8,-5.8,1.33,0.2,-0.18,1418.0,,,955.41,400.27,-295.5,20.5,1.0,q1_q17_dr25_tce,5716.0,103.0,-114.0,4.343,0.115,-0.115,1.091,0.163,-0.147,285.13831,45.004539,13.482
1909,5546761,K02160.01,Kepler-1125 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.6700291,0.0001226,-0.0001226,131.60103,0.00594,-0.00594,0.932,0.025,-0.659,6.693,0.188,-0.188,348.4,15.0,-15.0,2.89,0.49,-0.48,778.0,,,86.37,37.85,-29.68,25.0,1.0,q1_q17_dr25_tce,5795.0,78.0,-78.0,4.265,0.15,-0.112,1.247,0.209,-0.209,295.48123,40.731979,14.874
1910,5546761,K02160.02,,CANDIDATE,CANDIDATE,,0,0,0,0,15.40877383,,,139.4831786,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,295.48123,40.731979,14.874
1911,9205938,K02162.01,Kepler-1126 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,108.593113,0.00113,-0.00113,173.75198,0.0084,-0.0084,0.007,0.446,-0.007,7.989,0.234,-0.234,338.2,15.4,-15.4,1.68,0.21,-0.21,374.0,,,4.64,1.71,-1.34,24.3,1.0,q1_q17_dr25_tce,5678.0,113.0,-102.0,4.409,0.132,-0.088,0.921,0.115,-0.115,285.69199,45.689388,14.033
1912,10723367,K02236.01,Kepler-375 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.9865916,0.0001286,-0.0001286,135.52265,0.00543,-0.00543,0.962,0.023,-0.665,4.391,0.324,-0.324,648.0,35.2,-35.2,4.22,0.69,-0.84,720.0,,,63.67,27.73,-24.94,21.8,1.0,q1_q17_dr25_tce,5500.0,82.0,-71.0,4.218,0.195,-0.12,1.238,0.202,-0.247,288.61792,48.098412,15.699
1913,10723367,K02236.02,Kepler-375 b,CONFIRMED,CANDIDATE,0.959,0,0,0,0,12.12580644,7.963e-05,-7.963e-05,142.10763,0.00601,-0.00601,0.805,0.153,-0.593,3.289,0.177,-0.177,327.5,25.3,-25.3,2.5,0.41,-0.5,851.0,,,123.78,53.9,-48.48,14.0,2.0,q1_q17_dr25_tce,5500.0,82.0,-71.0,4.218,0.195,-0.12,1.238,0.202,-0.247,288.61792,48.098412,15.699
1914,5005121,K02237.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,76.421501,0.001323,-0.001323,164.4879,0.0132,-0.0132,0.015,0.509,-0.015,7.218,0.396,-0.396,578.4,28.9,-28.9,2.81,0.42,-0.51,455.0,,,10.11,4.05,-3.69,23.9,1.0,q1_q17_dr25_tce,5561.0,83.0,-75.0,4.263,0.168,-0.112,1.19,0.177,-0.216,289.97934,40.14283,15.165
1915,4833421,K00232.05,Kepler-122 f,CONFIRMED,CANDIDATE,1.0,0,0,0,0,56.2590881,0.00028,-0.00028,164.21993,0.00382,-0.00382,0.026,0.383,-0.026,8.114,0.114,-0.114,348.8,12.0,-12.0,2.22,0.36,-0.35,543.0,,,20.49,9.28,-7.12,29.7,5.0,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
1916,8229458,K02238.01,Kepler-1152 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.646801683,3.512e-06,-3.512e-06,132.0615,0.00175,-0.00175,0.129,0.346,-0.129,1.1966,0.0617,-0.0617,284.2,14.0,-14.0,0.86,0.07,-0.06,806.0,,,99.8,24.8,-21.54,25.2,1.0,q1_q17_dr25_tce,3810.0,76.0,-84.0,4.753,0.035,-0.038,0.513,0.038,-0.038,290.43402,44.107651,14.634
1917,10684670,K02317.01,Kepler-1189 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,3.78861833,2.285e-05,-2.285e-05,134.61419,0.00497,-0.00497,0.183,0.265,-0.183,2.808,0.185,-0.185,143.4,9.7,-9.7,1.23,0.18,-0.14,1158.0,,,424.17,160.77,-111.15,18.2,1.0,q1_q17_dr25_tce,5560.0,75.0,-75.0,4.379,0.11,-0.099,1.04,0.149,-0.122,298.42633,47.946781,14.285
1918,11495458,K02318.01,Kepler-1190 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.45839865,5.78e-05,-5.78e-05,137.65416,0.0043,-0.0043,0.009,0.469,-0.009,3.154,0.126,-0.126,306.8,19.3,-19.3,1.25,0.04,-0.06,609.0,,,32.45,3.99,-5.41,18.6,1.0,q1_q17_dr25_tce,4641.0,74.0,-83.0,4.557,0.049,-0.014,0.747,0.02,-0.04,284.99963,49.47998,14.471
